article_id,factor_id,score
43,21460,0.9947479367256165
43,26588,7.516867160797119
43,26923,0.7208239436149597
43,29064,3.50932240486145
43,31115,3.1220622062683105
43,31791,2.647216320037842
43,32293,1.9781030416488647
44,5314,2.681340217590332
44,5565,6.327299118041992
44,10639,5.087943077087402
44,13550,1.1232165098190308
44,13592,6.0359787940979
44,14780,3.4704647064208984
44,14950,0.9036632180213928
44,15356,3.6454858779907227
44,16099,1.5052317380905151
44,16607,0.8822977542877197
44,18484,16.6039981842041
44,19345,1.8229961395263672
44,23382,2.0020790100097656
44,26159,4.569080352783203
44,26588,33.14984893798828
44,27977,1.1792458295822144
